source_table,source_row_number,source_school_name,source_state,source_degree_type,best_school_id,best_school_name,best_match_score,second_school_id,second_school_name,second_match_score,match_label,review_reason,recommended_action
cycletrack_lor_links.csv,294,University of Texas (Southwestern),,MD,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.795,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.627,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,297,University of Utah,,MD,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.56,md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,0.542,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,298,University of Utah,,MD,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.56,md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,0.542,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,299,Vanderbilt University,,MD,md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,0.724,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.519,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,300,Vanderbilt University,,MD,md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,0.724,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.519,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,301,University of Vermont,,MD,md_university_of_georgia_school_of_medicine_athens_georgia,University of Georgia School of Medicine,0.577,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.556,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,303,University of Virginia,,MD,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.704,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,304,University of Virginia,,MD,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.704,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,305,Virginia Commonwealth University,,MD,md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,0.8,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.716,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,307,Virginia Tech,,MD,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.51,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.5,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,309,Wake Forest University,,MD,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,0.733,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,31,Universidad Central del Caribe,,MD,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,0.603,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.571,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,311,University of Washington,,MD,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.724,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,312,University of Washington,,MD,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.724,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,313,Washington State University,,MD,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.719,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,0.635,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,315,Washington University Saint Louis,,MD,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,0.756,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.714,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,316,Washington University Saint Louis,,MD,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,0.756,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.714,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,317,Wayne State University,,MD,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.733,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,318,Wayne State University,,MD,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.733,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,319,West Virginia University,,MD,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,0.75,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.644,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,320,West Virginia University,,MD,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,0.75,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.644,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,321,Western Michigan University,,MD,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.625,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.623,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,323,University of Wisconsin,,MD,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.632,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.632,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,324,University of Wisconsin,,MD,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.632,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.632,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,325,Wright State University,,MD,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,Boonshoft School of Medicine Wright State University,0.639,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,0.594,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,326,Wright State University,,MD,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,Boonshoft School of Medicine Wright State University,0.639,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,0.594,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,329,A.T. Still University of Health Sciences (Arizona),,DO,do_atsu_soma_a_t_still_university_school_of_osteopathic_medicine_in_arizona_mesa_ar,"A.T. Still University, School of Osteopathic Medicine in Arizona",0.757,do_pnwu_com_pacific_northwest_university_of_health_sciences_college_of_osteopathic_,Pacific Northwest University of Health Sciences College of Osteopathic Medicine,0.615,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,33,Carle Illinois,,MD,md_carle_illinois_college_of_medicine_urbana_champaign_illinois,Carle Illinois College of Medicine,0.622,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.48,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,330,A.T. Still University of Health Sciences (Kirksville),,DO,do_atsu_kcom_a_t_still_university_kirksville_college_of_osteopathic_medicine_kirksv,A.T. Still University – Kirksville College of Osteopathic Medicine,0.71,do_atsu_soma_a_t_still_university_school_of_osteopathic_medicine_in_arizona_mesa_ar,"A.T. Still University, School of Osteopathic Medicine in Arizona",0.623,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,333,Baptist Health Sciences University,,DO,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,0.701,do_chsu_com_california_health_sciences_university_college_of_osteopathic_medicine_c,California Health Sciences University College of Osteopathic Medicine,0.58,no_match,low_match_score,review LOR link match
