review_id,review_status,review_reason,source_table,source_row_number,source_school_name,source_state,source_degree_type,school_id,school_name,match_score,second_match_score,recommended_action,created_date,resolved_date,resolution_notes
mcat_gpa_source_comparison_csv_251_university_of_nevada_las_vegas_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,251,University of Nevada Las Vegas,,,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",0.646,0.603,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_252_university_of_new_england_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,252,University of New England,,,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.643,0.632,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_254_university_of_new_mexico_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,254,University of New Mexico,,,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.724,0.679,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_255_university_of_north_carolina_chapel_hill_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,255,University of North Carolina Chapel Hill,,,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.795,0.697,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_257_university_of_north_dakota_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,257,University of North Dakota,,,md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,0.657,0.621,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_260_university_of_oklahoma_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,260,University of Oklahoma,,,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,0.691,0.63,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_261_university_of_ottawa_faculty_of_medicine_low_match_score,open,low_match_score,mcat_gpa_source_comparison.csv,261,University of Ottawa Faculty of Medicine,,,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,0.743,0.735,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_262_university_of_pennsylvania_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,262,University of Pennsylvania,,,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.607,0.586,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_264_university_of_pittsburgh_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,264,University of Pittsburgh,,,md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,0.724,0.566,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_265_university_of_rochester_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,265,University of Rochester,,,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.621,0.618,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_267_university_of_south_alabama_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,267,University of South Alabama,,,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.61,0.61,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_26_carle_illinois_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,26,Carle Illinois,,,md_carle_illinois_college_of_medicine_urbana_champaign_illinois,Carle Illinois College of Medicine,0.622,0.48,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_272_university_of_southern_california_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,272,University of Southern California,,,md_keck_school_of_medicine_of_the_university_of_southern_california_los_angeles_cal,Keck School of Medicine of the University of Southern California,0.741,0.693,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_273_university_of_tennessee_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,273,University of Tennessee,,,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.618,0.615,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_275_university_of_texas_austin__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,275,University of Texas (Austin),,,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.697,0.657,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_276_university_of_texas_medical_branch__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,276,University of Texas (Medical Branch),,,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.73,0.727,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_277_university_of_texas_rio_grande__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,277,University of Texas (Rio Grande),,,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,0.701,0.686,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_278_university_of_texas_san_antonio__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,278,University of Texas (San Antonio),,,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.639,0.62,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_279_university_of_texas_southwestern__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,279,University of Texas (Southwestern),,,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.795,0.627,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_280_university_of_texas_mcgovern_medical_school_at_houston_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,280,University of Texas McGovern Medical School at Houston,,,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.835,0.818,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_286_university_of_toledo_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,286,University of Toledo,,,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.625,0.615,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_287_university_of_utah_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,287,University of Utah,,,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.56,0.542,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_288_university_of_vermont_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,288,University of Vermont,,,md_university_of_georgia_school_of_medicine_athens_georgia,University of Georgia School of Medicine,0.577,0.556,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_289_university_of_virginia_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,289,University of Virginia,,,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,0.704,0.644,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_28_case_western_reserve_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,28,Case Western Reserve,,,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,0.597,0.462,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_290_university_of_washington_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,290,University of Washington,,,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,0.724,0.6,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_291_university_of_wisconsin_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,291,University of Wisconsin,,,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.632,0.632,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_293_university_of_the_incarnate_word_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,293,University of the Incarnate Word,,,do_uiwsom_university_of_the_incarnate_word_school_of_osteopathic_medicine_san_anton,University of the Incarnate Word School of Osteopathic Medicine,0.641,0.635,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_295_vanderbilt_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,295,Vanderbilt University,,,md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,0.724,0.519,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_296_virginia_commonwealth_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,296,Virginia Commonwealth University,,,md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,0.8,0.716,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_298_virginia_tech_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,298,Virginia Tech,,,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.51,0.5,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_2_a_t_still_university_of_health_sciences_arizona__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,2,A.T. Still University of Health Sciences (Arizona),,,do_atsu_soma_a_t_still_university_school_of_osteopathic_medicine_in_arizona_mesa_ar,"A.T. Still University, School of Osteopathic Medicine in Arizona",0.757,0.654,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_300_virginia_tech_carilion_school_of_medicine_and_research_institute_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,300,Virginia Tech Carilion School of Medicine and Research Institute,,,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.8,0.624,review stats match,2026-06-05,,
